title,company,experience,salary,locations,description,industry,department,employment_type,skills,scraped_at
"Contract Analyst, Compliance",Arcesium,0 - 2 years,Not Disclosed,['Hyderabad'],"Company Overview\nWhat You ll do:\nReview the companys internal trading and information security policies and develop clear, engaging content to educate and reinforce these policies to staff.\nManage and support smooth operation of the firm s compliance program on a daily basis\nIn-depth knowledge of Arcesium policies, procedures and guidelines on Prevention of insider trading, personal trading, conflict of interest, etc.",,,,"['Business administration', 'Compliance', 'Information security', 'Finance', 'Corporate', 'Legal', 'Manager Technology', 'data privacy', 'Risk management', 'Auditing']",2025-07-02 05:18:45
Accountant and Research Analyst,ManpowerGroup,0 - 4 years,Not Disclosed,"['Mumbai Suburban', 'Navi Mumbai', 'Mumbai (All Areas)']","Job description\n\nAccounting\nIndependently prepare the data for all periodic RBI compliances.\nOversee the timely compliance of Income Tax (TDS) and GST filings.\nAssist in accounting-related work, as and when needed.\nInvestments\nScan for and study the available data, research reports on the invested and investee companies and prepare a Company profile summary\nAttend investor calls and assist in preparing periodic (quarterly) performance update reports on the invested Companies and competition.\nBuild and maintain a database of key parameters of each Investee company for the past 8 quarters and keep it updated.\nAttend Invested / investee Company management meetings.\nKeep track of, compile, and periodically highlight key corporate actions reported by the companies on the watchlist.\nAnalyse news items for potential impact on invested companies.\nManage to carry out the instruction of purchase or sale of securities through the brokers, ensure its updation in the Dmat account and ensure proper entries of the same in accounting and investment software.\nKeep track of the dividends declared and credited, and ensure proper reporting and accounting of the same.\nPrepare weekly Investment performance reports for circulation.\nQualities sought:\nInquisitiveness, intellectual capacity to reason, willingness to learn, ability and willingness to work as a part of a team, and when called to, putting the teams goal ahead of personal goal.\nKeen attention to detail and accuracy and timeliness in completing the assigned tasks and accepting responsibility for his / her actions.\nAdherence to professional ethics and integrity in handling sensitive financial information and maintaining confidentiality.",Industry Type: Investment Banking / Venture Capital / Private Equity,Department: Finance & Accounting,"Employment Type: Full Time, Permanent","['CFA', 'Cfa Level 1', 'TDS', 'Research analyst', 'Income Tax', 'GST', 'CA']",2025-07-02 05:18:47
Hiring MBA For Telesales Executive || CTC Up To 4.75 LPA ||,Multiple Clients,0 - 2 years,2.25-4.75 Lacs P.A.,['Gurugram'],"Applicants can call or WhatsApp to MsPiyali Nath-+91-7569383310 (11am-5pm) Only\n\nClient Overview:\nWe are a leading Recruitment company serving multiple prestigious clients across various industries, including Policy bazaar, Paisa Bazaar, Lenskart, Niva Bupa, Indiabulls, Globiva, Tech Mahindra, Research & Ranking,Fynocrat,Ebixcash, Hike Education, Indialends,Frankfinn,Teleperformance and more.\n\nAs an MBA Sales Associate or Customer Support Associate, you will have the opportunity to kickstart your career with these esteemed clients and contribute to their business growth.\nJob Profile:\nWe are seeking ambitious MBA freshers to join our team as Sales Associates and Customer Support Associates. Your primary responsibilities will include handling outbound/inbound/regional/e-mail/chat processes based on the assigned client and process. You will engage with customers, promote products/services, and provide exceptional customer support, applying the business acumen developed during your MBA studies.\nKey Responsibilities:\nHandle outbound/inbound/regional/e-mail/chat processes as assigned by the client.\nFor Sales Associates: Utilize MBA-level strategic thinking to contact potential customers, present products/services, and explain their features and benefits.\nApply advanced sales techniques and business strategies to follow scripts, engage with customers, and overcome objections.\nMeet or exceed sales/customer satisfaction targets, contributing to the growth of the client's business through data-driven decision-making.\nBuild and maintain customer relationships by providing exceptional service, leveraging your understanding of customer relationship management.\nMaintain accurate records of customer interactions, sales, and support tickets in the CRM system, applying data analysis skills.\n\nKey Skills and Requirements:\nMBA degree (freshers)\nExcellent verbal and written communication skills in English; additional regional languages are a plus.\nStrong analytical and problem-solving skills developed through MBA coursework.\nAbility to understand customer needs and effectively present solutions using business strategy principles.\nProficiency in data analysis and interpretation, with familiarity in using CRM systems.\nCapability to work in a target-driven environment and achieve sales/customer satisfaction goals.\nProactive and self-motivated with a positive attitude and entrepreneurial spirit.\nStrong leadership potential and ability to work effectively in team settings.\nFlexibility to adapt to changing processes and client requirements, demonstrating business agility.\nUnderstanding of market research, consumer behavior, and customer service principles.\n\nLocation: Delhi/Noida/Gurugram\nCTC: The salary range for MBA fresher Sales Associates and Customer Support Associates is 3.00 LPA to 5.00 LPA, depending on academic performance, interview results, and the assigned client.\nShift Type: The shift type may vary based on the client and process. We offer day shifts, night shifts, and rotational shifts to accommodate the preferences of our employees.",Industry Type: BPM / BPO,Department: Sales & Business Development,"Employment Type: Full Time, Permanent","['B2C Sales', 'Telesales', 'Sales', 'Inbound Sales', 'Insurance Sales', 'Inside Sales', 'Banking Sales', 'International Sales', 'Sales Process', 'Outbound Sales', 'Telecalling', 'Domestic BPO', 'Cold Calling', 'Domestic Calling', 'Bpo Sales', 'Domestic Sales', 'International Calling', 'International BPO']",2025-07-02 05:18:50
"Vice President, Asset Liability Management",Deutsche Bank,7 - 12 years,Not Disclosed,['Mumbai'],"\n\n: \n\nJob TitleAsset Liability Management Specialist\n\nCorporate Title:\n\nVice President\n\nLocationMumbai\n\nRole Description\n\nThe candidate will be part of the Asset & Liability Management (ALM) function within Treasury responsible for managing the interest rate risk in the banking book (IRRBB). The team develops, parameterizes, and implements quantitative models to measure the risk across a large and diverse portfolio. The results are used for risk management decisions and regular internal and external reporting. The team recommends and executes hedging and optimization strategies. The team acts as an intermediary in treasury itself and between the business units and other central functions like Market Risk Management. This gives you a unique view into many exciting, complex, and important risk management topics.s\n\nWhat well offer you\n\n100% reimbursement under childcare assistance benefit (gender neutral)\nSponsorship for Industry relevant certifications and education\nAccident and Term life Insurance\n\n\nYour key responsibilities\n\nIdentify, measure, and monitor structural risk in the Banking book (IRRBB, CSRBB). This impacts both capital and earnings of the bank.\n\nSome of the key tasks and responsibilities of this VP role will be the following:\n\n\nRisk RepresentationTo identify, measure and monitor structural linear and non-linear risk exposures in the banking book portfolios.\nAssess underlying modelling assumptions and understand implications for risk management.\nDevelop a thorough understanding of the underlying products (assets and liabilities) driving the banking book risk, including behavioral components.\nEnsuring accuracy and completeness of risk capture as per the governance framework.\nStay updated on the latest regulatory developments regarding RIBB and update hedging strategies accordingly.\nLiaise with various teams to review the regulatory landscape concerning IRRBB and CSRBB metrics.\n\n\nRisk ModellingOngoing review, assessment and enhancement of IRRBB metrics like NII and EVE sensitivity.\nEngage with methodology teams who develop top risk models for NII and EVE sensitivity for different interest rate scenarios.\nEnsure documentation and implementation of risks not well captured in the IRRBB metrics.\nPrepare remediation plans to capture risk sensitivity in the IRRBB metrics potentially leading to model enhancements.\n\n\nRisk HedgingProvide comprehensive risk insights to formulate hedging strategies and support execution.\n\n\nYour skills and experience\nAt least 7 years of relevant experience with Treasury, ALM, or Risk Management of Banking Book.\nSolid foundation of regulatory environment w.r.t IRRBB, other regulatory capital requirements, and accounting framework.\nExperience working with senior members across various departments including Treasury, Risk, Product Control, Research, Finance, and Valuations.\nStrong exposure and practical experience in pricing, valuation or risk management of fixed income products.\nGood knowledge in data analysis and processing (either of SQL, SAS, R, Python) and statistical analysis.\nUniversity degree with a quantitative focus (Finance, Mathematics, Computer Science, Statistics) from a premier institute.\n\n\nHow well support you",Industry Type: Investment Banking / Venture Capital / Private Equity,Department: Risk Management & Compliance,"Employment Type: Full Time, Permanent","['regulatory', 'risk management', 'valuation', 'treasury', 'pricing', 'aml', 'tds', 'asset management', 'accounting', 'sql', 'lexis nexis', 'python', 'cdd', 'alm', 'data analysis', 'sas', 'anti money laundering', 'r', 'bank book', 'kyc', 'due diligence review', 'asset', 'fixed income', 'finance', 'statistics']",2025-07-02 05:18:52
Senior Software Engineer,Ford,3 - 8 years,Not Disclosed,['Chennai'],"FCSD Tech - Full Stack Software Engineer\nAt Ford Motor Company, we believe freedom of movement drives human progress. We also believe in providing you with the freedom to define and realize your dreams. With our incredible plans for the future of mobility, we have a wide variety of opportunities for you to accelerate your career potential as you help us define tomorrow s transportation.\nFord Customer Service Division, within Ford, is committed to provide our customers the Always On experience and our mission is to get our customers back on the road, in the shortest possible time. FCSD Tech delivers world class software that our\nDealers use to Diagnose, Repair & Service our vehicles\nCustomers use for a seamless Service experience\nFord enterprise uses to run a highly Profitable, Critical and Complex Parts & Service business\nFCSD is a true one-stop shop, offering comprehensive Diagnostics, Repair & Service Capabilities for a full portfolio of Electrified, Hybrid and Internal combustion vehicles globally.\nFCSD Tech is looking for Software Engineers that embrace Agile-eXtreme Programming principles to deliver innovative software products for Ford Motor Company and our Dealers and Customers.\nWhat you ll be able to do:\nEngineer production-quality code to deploy these solutions in a serverless, microservices architecture\nEnhance testing platforms, improve test automation, foster software craftsmanship\nSurprise and delight customers and partner software engineers\nMonitor and evaluate the performance of our solutions\nCollaborate with multi-skilled teams working on commercial/fleet software solutions\nEngage in Test-first Development, Test Driven Development\nCloud development using cutting-edge technologies and integrations with Ford enterprise systems\nThe minimum qualifications we seek:\nBachelor s degree in computer science or equivalent\n3+ years of experience with:\nCore Java, Spring boot, React.js\nModern databases (Relational and non-relational)\nContinuous integration/continuous delivery tools and pipelines, such as: (Jenkins, Terraform, SonarQube, Maven, Gradle, Harness, Apigee X)\n1+ years of experience developing and deploying to cloud platforms, such as Google Cloud Platform, Pivotal Cloud Foundry, and Microsoft Azure\nExperience with Unit testing.\nWhat you ll receive in return:\nAs part of the Ford family, you ll enjoy a dynamic work environment, world class facility in Chennai that includes Gym, Creche, Badminton Court, Cricket arena, Amphitheatre and much more; excellent compensation and a comprehensive benefits package. You ll also experience exciting opportunities for professional and personal growth and recognition.\nIf you have what it takes to help us redefine the future of mobility, we d love to have you join us!\nWe are an Equal Opportunity Employer committed to a culturally diverse workforce. All qualified applicants will receive consideration for employment without regard to race, religion, color, age, sex, national origin, sexual orientation, gender identity, disability status or protected veteran status.\nOur preferred qualifications:\nMaster s Degree in Computer Science or related field\nDeep understanding of Object-Oriented Design Principles\nFamiliar with eXtreme Programming (XP) practices including Pair/Mob programming and Test-first/Test Driven Development (TDD)\nExperience with developing and deploying to cloud platforms, such as Google Cloud Platform, Pivotal Cloud Foundry, Amazon Web Services, and Microsoft Azure\nExperience with Spring/Spring Boot and RESTFUL Web services development\nExperience with machine learning, mathematical modelling and data analysis is a plus\nKnowledge of SQL and NoSQL databases\nExperience with CA Agile Central (Rally), backlogs, iterations, user stories, or similar Agile Tools Highly effective in working with other technical specialists, Product Managers, UI/UX Designers and business partners\nPassion for learning and willingness to work in a pair programming environment\nStrong analytical and problem-solving skills\nStrong oral and written communication skills\nAbility to multi-task and manage changing priorities\nStrong teamwork and interpersonal skills\nAbility to work independently and take initiative when solving unexpected problems\nUnderstanding of fundamental data modelling\nExperience in development of microservices\nWhat you ll be able to do:\nEngineer production-quality code to deploy these solutions in a serverless, microservices architecture\nEnhance testing platforms, improve test automation, foster software craftsmanship\nSurprise and delight customers and partner software engineers\nMonitor and evaluate the performance of our solutions\nCollaborate with multi-skilled teams working on commercial/fleet software solutions\nEngage in Test-first Development, Test Driven Development\nCloud development using cutting-edge technologies and integrations with Ford enterprise systems",Industry Type: Automobile,Department: Engineering - Software & QA,"Employment Type: Full Time, Permanent","['Computer science', 'Object oriented design', 'Maven', 'Core Java', 'Data analysis', 'Machine learning', 'Agile', 'Customer service', 'Unit testing', 'SQL']",2025-07-02 05:18:54
Senior Data Engineer- Data Modeling,Tiger Analytics,6 - 10 years,Not Disclosed,"['Hyderabad', 'Pune', 'Bengaluru']","Role & responsibilities\n\nAs a Senior Data Engineer, you will work to solve some of the organizational data management problems that would enable them as a data-driven organization; Seamlessly switch between roles of an Individual Contributor, team member  and Data Modeling lead as demanded by each project to define, design, and deliver actionable insights.\nOn a typical day, you might",,,,"['Data Engineer', 'Data Modeling', 'SQL', 'Data Analysis', 'DM Tools', 'Data Warehousing']",2025-07-02 05:18:57
Finance Business Partner - FP & A,AstraZeneca India Pvt. Ltd,8 - 9 years,Not Disclosed,['Mumbai'],"About AstraZeneca\nAstraZeneca is a global, science-led, patient-focused biopharmaceutical company that focuses on the discovery, development and commercialization of prescription medicines for some of the world s most serious diseases. But we re more than one of the world s leading pharmaceutical companies.\nAs the AZ India Finance Manager , you will support the AZ India Country Finance Business Partner (CBP) / Controller in ensuring strategic alignment between Senior Management and Commercial leadership and ultimately driving achievement of the agreed growth drivers and country Financials .\nThis role is a key local role, providing robust and insightful decision support to CFO , Controller FP&A and Business Unit Directors to enable delivery of our financial objectives at both operational and strategic level.\nThe role will be responsible for delivering accurate and timely Reporting and Management of performance to deliver targets/objectives across the Business Units , owning the planning and forecasting process as well as support key finance projects impacting the Country . This will involve liaising with above markets and ensuring Area performance is fully understood with mitigation/actions in place if required.\nKey Accountabilities:\nBusiness partnering:\nContribute to ensure strategic and operational objectives of the business are delivered.\nSupporting and providing clarity through financial/business analysis/benchmarks to Leadership team to facilitate the decision-making process.\nClose collaboration with Business Units to understand key business drivers such as markets, competitors, share of voice ensuring knowledge dissemination.\nFuture new launches support including business cases, business model s , what if scenarios, projections, trend analysis and resourcing .\nReport on monthly sales estimates and actual sales to Country leadership team, providing meaningful variance analysis commentary.\nLead and collaborate on key strategic projects and working with stakeholders on high priority activities.\nDevelop plans, forecasts, and analyses for strategic initiatives and ad hoc projects, including new business divisions / markets / products analysis, strategic decision-making in day-to-day operations, and other growth initiatives.\nBe agile and support ad hoc and key projects cross area as per business needs and priorities by the leadership team.\nSupport Controller FP&A to f acilitate monthly reviews with data analysis and follow through with Business Unit leader on action items for improving business metrics.\nBusiness Planning Processes:\nSupport Controller FP&A to d eliver high quality PB (Phased Budget), RBU s (Rolling Business Updates) and MTP (Mid Term Planning) .\nEnsuring Business Units are organized to submit timely and in line with requirements .\nAllocating targets (sales / investment / profit) to Business Units based on robust analysis / benchmarking .\nEnsuring high quality business planning reviews allowing confident decision making/review .\nOversight of Inventory tracking .\nCollaboration with GFS and market business team .\nDrive standardization and harmonization across the Business Units .\nProvide regular expert support to Business Units , and act as their conduit for project deliverables, and information .\nDrive the simplification and automation agenda in country with the appropriate implementation of harmoni z ed global processes .\nQualifications Required:\nMin. 8 / 9 years post CA/MBA Finance relevant experience in financial planning / business controlling .\nStrong academic background with good business acumen .\nIndependently manages business stakeholders with minimum supervision .\nAbility to independently set, adapt and communicate priorities with multiple concurrent projects .\nSound analytical skills with profound knowledge in MS Tools ( Exce l, Power P oint , PowerBI ) & ERP (SAP knowledge preferable ) .\nExcellent communicator, able to build good working relationships with highly diverse internal stakeholders at Country & Regional level .\nAbility to develop Strategic Partnerships .\nDemonstrate AZ Values consistently.\nAstraZeneca is an equal opportunity employer. AstraZeneca will consider all qualified applicants for employment without discrimination on grounds of disability, sex or sexual orientation, pregnancy, childcare leave or sabbatical, race or national or ethnic origin, age, religion or belief, gender identity or re-assignment, marital or civil partnership status, protected veteran status (if applicable) or any other characteristic protected by law.\nWhy AstraZeneca?\nAt AstraZeneca we re dedicated to being a Great Place to Work. Where you are empowered to push the boundaries of science and unleash your entrepreneurial spirit. There s no better place to make a difference to medicine, patients and society. An inclusive culture that champions diversity and collaboration, and always committed to lifelong learning, growth and development. We re on an exciting journey to pioneer the future of healthcare.\n30-Jun-2025\n30-Jul-2025",Industry Type: Pharmaceutical & Life Sciences,Department: Finance & Accounting,"Employment Type: Full Time, Permanent","['Data analysis', 'Business analysis', 'Pharma', 'Financial planning', 'Trend analysis', 'Business planning', 'Healthcare', 'Forecasting', 'Variance analysis', 'Recruitment']",2025-07-02 05:18:59
"Senior QA Engineer (Trading Systems, Automation-Selenium & Java)",Synechron,7 - 12 years,Not Disclosed,['Pune'],"Job Summary\nSynechron is seeking a highly experienced Senior QA Engineer to drive quality assurance initiatives by developing innovative testing solutions that ensure system robustness and client satisfaction. The role involves leading both manual and automation testing efforts for complex trading and financial systems with a focus on front-office and clearing processes. As a QA Lead, you will oversee test planning, strategy, and execution, while guiding the QA team through release cycles and ensuring adherence to best practices and quality standards. This role is vital in maintaining Synechrons commitment to delivering high-quality, reliable solutions in a fast-paced financial environment.",,,,"['automation testing', 'selenium webdriver', 'java', 'selenium', 'testng', 'trading', 'continuous integration', 'rest', 'python', 'bdd', 'team management', 'software testing', 'maven', 'cucumber', 'manual testing', 'trade life cycle', 'jmeter', 'sql', 'postman', 'ci tools', 'jenkins', 'agile', 'bdd framework', 'jira']",2025-07-02 05:19:02
"Sr. Analyst II, Application Security",Invesco,4 - 7 years,Not Disclosed,['Hyderabad'],"As one of the world s leading asset managers, Invesco is dedicated to helping investors worldwide achieve their financial objectives. By delivering the combined power of our distinctive investment management capabilities, we provide a wide range of investment strategies and vehicles to our clients around the world.\nIf youre looking for challenging work, smart colleagues, and a global employer with a social conscience, come explore your potential at Invesco. Make a difference every day!\nJob Description\nKey Responsibilities / Duties:\nDesign, implement, and maintain web application firewall solution for Invesco s web applications.\nCollaborate with the Application and Cyber defense team to evaluate and mitigate potential threats to Invescos web applications.\nMonitor the web application firewall for security events and take appropriate action to mitigate threats.\nConfigure and maintain web application firewall rules and policies to ensure optimal protection.\nException handling the WAF rules.\nConduct thorough penetration tests on Applications to identify vulnerabilities.\nSimulate real-world cyber-attacks to assess the effectiveness of security controls.\nUtilize a variety of security testing tools, both commercial and open source, to identify and exploit vulnerabilities.\nPerform regular vulnerability assessments using automated tools and manual testing methods.\nStay current with emerging security threats and trends in penetration testing methodologies.\nProvide consulting services to stakeholders on remediation and mitigation strategies.\nWriting reports based on testing output.\nStay up to date with the latest web application security trends and techniques.\nResearch industry trends and news sources for emerging threat patterns, attack techniques, and vulnerabilities.\nOther duties as assigned.\nWork Experience / Knowledge:\n5 plus years of relevant experience in information security\nMinimum 3 years of experience in designing, implementing, and maintaining web application firewall solutions.\nMinimum 3 years in penetration testing of Web Applications.\nThe candidate should also have a solid understanding of API security, API and Application standards, DevSecOps practices, Threat modeling.\nStrong understanding of web application security and common vulnerabilities such as SQL Injection, Cross-Site Scripting (XSS), and Cross-Site Request Forgery (CSRF).\nExperience with web application firewall solutions such as AWS WAF, Cloudflare.\nPrior knowledge of penetration testing tools, scripting languages, software vulnerabilities, exploits and malware.\nExcellent analytical and problem-solving skills.\nStrong communication skills and ability to work well in a team environment.\nRelevant certifications such as Pentest+, Burp suite certified practitioner exam, AWS Cloud Practitioner are a plus.\nPrior experience of vulnerability management and application security\nPossess a solid understanding of enterprise-grade technologies including operating systems, databases, web applications & applicable monitoring tools.\nNetwork infrastructure knowledge\nSecurity configuration knowledge\nProficient operational understanding of how to ascertain, validate, and employ data from sources that are generally available to the public.\nFluent in the techniques that hackers utilize to attack an organization and understand how to pull information from large data sets and how to structure information for reuse.\nSkills / Other Personal Attributes Required:\nExperience of working in a high volume and result-oriented operational environment\nAbility to communicate assertively - verbally as well as in writing- technical information clearly and concisely, commensurate with the audience.\nMaintain strict confidentiality of all security issues.\nMust be assertive, methodical and detail oriented.\nMust be intensely curious, innovative, and think beyond existing procedures.\nMust be able to build rapport quickly and positively influence outcomes.\nMust be a team player and self-starter.\nAbility to multi-task and work on more than one initiative at a time\nFlexible - able to meet changing requirements and priorities.\nMaintain current knowledge for all applicable technical areas.\nFormal Education:\nBachelor s degree in computer science, Information Technology, Cybersecurity, or a related field.\n\nWhy Invesco\nWhat s in it for you?\nOur benefit policy includes but not limited to:\nCompetitive Compensation\nFlexible, Hybrid Work\n30 days Annual Leave + Public Holidays\nLife Insurance\nRetirement Planning\nGroup Personal Accident Insurance\nMedical Insurance for Employee and Family\nAnnual Health Check-up\n26 weeks Maternity Leave\nPaternal Leave\nAdoption Leave\nNear site Childcare Facility\nEmployee Assistance Program\nStudy Support\nEmployee Stock Purchase Plan\nESG Commitments and Goals\nBusiness Resource Groups\nCareer Development Programs\nMentoring Programs\nInvesco Cares\nDress for your Day\nAs one of the world s leading asset managers, Invesco is dedicated to helping investors worldwide achieve their financial objectives. By delivering the combined power of our distinctive investment management capabilities, we provide a wide range of investment strategies and vehicles to our clients around the world.\nIf youre looking for challenging work, smart colleagues, and a global employer with a social conscience, come explore your potential at Invesco. Make a difference every day!\nJob Description\nKey Responsibilities / Duties:\nDesign, implement, and maintain web application firewall solution for Invesco s web applications.\nCollaborate with the Application and Cyber defense team to evaluate and mitigate potential threats to Invescos web applications.\nMonitor the web application firewall for security events and take appropriate action to mitigate threats.\nConfigure and maintain web application firewall rules and policies to ensure optimal protection.\nException handling the WAF rules.\nConduct thorough penetration tests on Applications to identify vulnerabilities.\nSimulate real-world cyber-attacks to assess the effectiveness of security controls.\nUtilize a variety of security testing tools, both commercial and open source, to identify and exploit vulnerabilities.\nPerform regular vulnerability assessments using automated tools and manual testing methods.\nStay current with emerging security threats and trends in penetration testing methodologies.\nProvide consulting services to stakeholders on remediation and mitigation strategies.\nWriting reports based on testing output.\nStay up to date with the latest web application security trends and techniques.\nResearch industry trends and news sources for emerging threat patterns, attack techniques, and vulnerabilities.\nOther duties as assigned.\nWork Experience / Knowledge:\n5 plus years of relevant experience in information security\nMinimum 3 years of experience in designing, implementing, and maintaining web application firewall solutions.\nMinimum 3 years in penetration testing of Web Applications.\nThe candidate should also have a solid understanding of API security, API and Application standards, DevSecOps practices, Threat modeling.\nStrong understanding of web application security and common vulnerabilities such as SQL Injection, Cross-Site Scripting (XSS), and Cross-Site Request Forgery (CSRF).\nExperience with web application firewall solutions such as AWS WAF, Cloudflare.\nPrior knowledge of penetration testing tools, scripting languages, software vulnerabilities, exploits and malware.\nExcellent analytical and problem-solving skills.\nStrong communication skills and ability to work well in a team environment.\nRelevant certifications such as Pentest+, Burp suite certified practitioner exam, AWS Cloud Practitioner are a plus.\nPrior experience of vulnerability management and application security\nPossess a solid understanding of enterprise-grade technologies including operating systems, databases, web applications & applicable monitoring tools.\nNetwork infrastructure knowledge\nSecurity configuration knowledge\nProficient operational understanding of how to ascertain, validate, and employ data from sources that are generally available to the public.\nFluent in the techniques that hackers utilize to attack an organization and understand how to pull information from large data sets and how to structure information for reuse.\nSkills / Other Personal Attributes Required:\nExperience of working in a high volume and result-oriented operational environment\nAbility to communicate assertively - verbally as well as in writing- technical information clearly and concisely, commensurate with the audience.\nMaintain strict confidentiality of all security issues.\nMust be assertive, methodical and detail oriented.\nMust be intensely curious, innovative, and think beyond existing procedures.\nMust be able to build rapport quickly and positively influence outcomes.\nMust be a team player and self-starter.\nAbility to multi-task and work on more than one initiative at a time\nFlexible - able to meet changing requirements and priorities.\nMaintain current knowledge for all applicable technical areas.\nFormal Education:\nBachelor s degree in computer science, Information Technology, Cybersecurity, or a related field.\n\nWhy Invesco\nWhat s in it for you?\nOur benefit policy includes but not limited to:\nCompetitive Compensation\nFlexible, Hybrid Work\n30 days Annual Leave + Public Holidays\nLife Insurance\nRetirement Planning\nGroup Personal Accident Insurance\nMedical Insurance for Employee and Family\nAnnual Health Check-up\n26 weeks Maternity Leave\nPaternal Leave\nAdoption Leave\nNear site Childcare Facility\nEmployee Assistance Program\nStudy Support\nEmployee Stock Purchase Plan\nESG Commitments and Goals\nBusiness Resource Groups\nCareer Development Programs\nMentoring Programs\nInvesco Cares\nDress for your Day",Industry Type: Financial Services,Department: IT & Information Security,"Employment Type: Full Time, Permanent","['Computer science', 'Career development', 'Manual testing', 'Information security', 'Analytical', 'Consulting', 'HTML', 'Operations', 'Information technology', 'SQL']",2025-07-02 05:19:04
Software Engineering Senior Analyst - Mainframe,A Large Global Organization,4 - 5 years,Not Disclosed,['Hyderabad'],"Key Skills: Mainframe Cobol VSAM JCL DB2, Mainframe, Database\nRoles and Responsibilities:\nDemonstrate understanding of Test Data Management (TDM) concepts including data masking, sub-setting, synthetic data generation, data profiling, data provisioning, and data compliance\nAnalyze complex data requirements, identify test data needs, and develop strategies for data provisioning\nWork with Mainframe systems, specifically JCL, VSAM, and related technologies used in data processing\nUnderstand mainframe data structures including fixed-length records, VSAM files, and Sequential Data Sets (PDS/PDSE)\nGenerate test data using mainframe utilities such as File-AID, CA File Master Plus, or IBM File Manager\nManage test data stored in mainframe databases such as DB2 for z/OS; write SQL queries for data extraction and manipulation\nTroubleshoot and debug issues related to test data generation and masking\nTranslate business requirements into technical solutions through effective communication and collaboration with cross-functional teams\nEnsure test environments mirror production scenarios while complying with data privacy and security standards\nStay updated with new tools and best practices in test data and mainframe environments\nParticipate in Agile practices such as Scrum or Kanban; experience with JIRA is a plus\nWork collaboratively within a team-oriented culture, sharing knowledge and supporting colleagues\nSkills Required:\nMandatory experience in Mainframe, JCL, VSAM\nProficiency in SQL, preferably with DB2\nFamiliarity with IBM File Manager and working with VSAM files\nExposure to production support environments\nEducation: Bachelor's Degree preferred",Industry Type: Medical Services / Hospital,Department: Engineering - Software & QA,"Employment Type: Full Time, Permanent","['Database', 'Mainframe', 'Mainframe Cobol VSAM JCL DB2']",2025-07-02 05:19:06
Internship Trainee,Anarock Property Consultants,0 - 3 years,Not Disclosed,"['Mumbai', 'Mumbai Suburban']","Role & responsibilities\n\nInterpreting data using statistical techniques and tools\nWriting and delivering reports on data findings and insights\nMaintaining and updating databases\nProviding assistance and support to data analysts and management\nCompleting market, customer, and product analysis",,,,"['Advanced Excel', 'MIS Reporting', 'Presentation Skills', 'Communication Skills', 'Excel Powerpoint', 'VLOOKUP', 'Power Point Presentation', 'Powerpoint', 'Excel Report Preparation']",2025-07-02 05:19:08
We are hiring - Scheduling Analyst,Straive,0 years,Not Disclosed,['Chennai( Porur )'],"Job Summary:\n\nThe Scheduling Analyst is responsible for analyzing and integrating metadata across multiple data streams into the client database to optimize scheduling processes. This role requires a strong focus on detail and problem-solving, as well as the ability to communicate complex information effectively to clients and team members.\n\nKey Responsibilities:",,,,"['Communication Skills', 'Excel', 'MS Office Suite']",2025-07-02 05:19:10
Fresher/ Banking/B.Com/BBA/ MBA/ M.Com/ Excel/Bangalore/ Immediate,Quantum Leap Consulting,0 years,2-3.25 Lacs P.A.,['Bengaluru'],"Dear Applicants!\n\nGreetings from Teamware Solutions!\n\nPosition: Data Analyst\nExperience: Only Freshers\nLocation: Bangalore (Only local candidates can apply)\nPassout Year:- 2024\n\nApply Now: srividhya.g@twsol.com\n\nJob Description:-\nRole is for the Data Solutions team which performs data cleanse before the assets are migrated from Legacy to CPQ.\nJob Role - Contractors will be formally trained on how to perform certain checks between various systems viz., Siebel, Sales Force, SAP. They would need to analyse the gaps, errors and discrepancies and raise it with SoS teams to get the issues fixed. Likewise, they will also work on post migration related issues. They will also be trained on Order processing and fixing any discrepancies in the systems on the data errors",Industry Type: Financial Services,"Department: BFSI, Investments & Trading","Employment Type: Full Time, Permanent","['Excel', 'Data Analyst', 'Banking And Finance', 'Content Analyst']",2025-07-02 05:19:13
