title,company,experience,salary,location,description,industry,skills,scraped_at
Data Engineer,IBM,3-10 Years,,"Navi Mumbai, Mumbai City, Mumbai","Role Overview:\nAs a Big Data Engineer, you'll design and build robust data pipelines on Cloudera using Spark (Scala/PySpark) for ingestion, transformation, and processing of high-volume data from banking systems.\nKey Responsibilities:\nBuild scalable batch and real-time ETL pipelines using Spark and Hive\nIntegrate structured and unstructured data sources\nPerform performance tuning and code optimization\nSupport orchestration and job scheduling (NiFi, Airflow)\nRequired education\nBachelor's Degree\nPreferred education\nMaster's Degree\nRequired technical and professional expertise\nExperience: 315 years\nProficiency in PySpark/Scala with Hive/Impala\nExperience with data partitioning, bucketing, and optimization\nFamiliarity with Kafka, Iceberg, NiFi is a must\nKnowledge of banking or financial datasets is a plus",Information Technology,"['Sql', 'Python', 'Hadoop', 'Etl', 'Data Warehousing', 'Nosql', 'Cloud Computing', 'Data Modeling']",2025-06-12 15:24:56
BI-MSTR,Virtusa,4-6 Years,,Bengaluru,"We are seeking a skilled and detail oriented MicroStrategy Developer to design, develop, and maintain BI solutions using the MicroStrategy platform. The ideal candidate will have strong experience in creating dashboards/dossiers, reports, and schema objects, and be able to translate business requirements into actionable insights.\nKey Responsibilities:\nDevelop and maintain MicroStrategy reports, dashboards/dossiers, visualizations, and documents.\nDesign schema objects such as attributes, facts, hierarchies, and transformations & application objects such as metrics, filters, prompts so on.\nCollaborate with business analysts, data architects, and stakeholders to understand reporting requirements.\nNeed to create reports or datasets based on custom SQL queries in MicroStrategy.\nWrite SQL to perform E2E data validation and analyse performance.\nOptimize and troubleshoot existing reports and dashboards for performance and usability.\nEnsure data integrity and accuracy across BI deliverables.\nPerform unit testing and support user acceptance testing (UAT).\nProvide technical support and troubleshooting for MicroStrategy applications.\nRequired Qualifications:\nStrong understanding of data warehousing concepts and dimensional modelling.\nProficiency in SQL and experience working with relational databases (e.g., Oracle, SQL Server, Teradata).\nExperience in creating dashboards/dossiers, scorecards, and custom visualizations.\nExperience working on Big data environment as source for data for Reporting.\nFamiliarity with MicroStrategy Architect, Developer, and Web.\nAbility to translate business needs into technical solutions.\nStrong analytical and problem-solving skills.",Information Technology,"['Data Analysis', 'Business Intelligence', 'Micro Strategy', 'Sql', 'Tableau', 'Data Visualization', 'Uat']",2025-06-12 15:24:57
BI-MSTR,Virtusa,4-6 Years,,Bengaluru,"We are seeking a skilled and detail oriented MicroStrategy Developer to design, develop, and maintain BI solutions using the MicroStrategy platform. The ideal candidate will have strong experience in creating dashboards/dossiers, reports, and schema objects, and be able to translate business requirements into actionable insights.\nKey Responsibilities:\nDevelop and maintain MicroStrategy reports, dashboards/dossiers, visualizations, and documents.\nDesign schema objects such as attributes, facts, hierarchies, and transformations & application objects such as metrics, filters, prompts so on.\nCollaborate with business analysts, data architects, and stakeholders to understand reporting requirements.\nNeed to create reports or datasets based on custom SQL queries in MicroStrategy.\nWrite SQL to perform E2E data validation and analyse performance.\nOptimize and troubleshoot existing reports and dashboards for performance and usability.\nEnsure data integrity and accuracy across BI deliverables.\nPerform unit testing and support user acceptance testing (UAT).\nProvide technical support and troubleshooting for MicroStrategy applications.\nRequired Qualifications:\nStrong understanding of data warehousing concepts and dimensional modelling.\nProficiency in SQL and experience working with relational databases (e.g., Oracle, SQL Server, Teradata).\nExperience in creating dashboards/dossiers, scorecards, and custom visualizations.\nExperience working on Big data environment as source for data for Reporting.\nFamiliarity with MicroStrategy Architect, Developer, and Web.\nAbility to translate business needs into technical solutions.\nStrong analytical and problem-solving skills.",Information Technology,"['Data Analysis', 'Reporting', 'Sql', 'Tableau']",2025-06-12 15:24:58
BI-MSTR,Virtusa,4-6 Years,,Bengaluru,"We are seeking a skilled and detail oriented MicroStrategy Developer to design, develop, and maintain BI solutions using the MicroStrategy platform. The ideal candidate will have strong experience in creating dashboards/dossiers, reports, and schema objects, and be able to translate business requirements into actionable insights.\nKey Responsibilities:\nDevelop and maintain MicroStrategy reports, dashboards/dossiers, visualizations, and documents.\nDesign schema objects such as attributes, facts, hierarchies, and transformations & application objects such as metrics, filters, prompts so on.\nCollaborate with business analysts, data architects, and stakeholders to understand reporting requirements.\nNeed to create reports or datasets based on custom SQL queries in MicroStrategy.\nWrite SQL to perform E2E data validation and analyse performance.\nOptimize and troubleshoot existing reports and dashboards for performance and usability.\nEnsure data integrity and accuracy across BI deliverables.\nPerform unit testing and support user acceptance testing (UAT).\nProvide technical support and troubleshooting for MicroStrategy applications.\nRequired Qualifications:\nStrong understanding of data warehousing concepts and dimensional modelling.\nProficiency in SQL and experience working with relational databases (e.g., Oracle, SQL Server, Teradata).\nExperience in creating dashboards/dossiers, scorecards, and custom visualizations.\nExperience working on Big data environment as source for data for Reporting.\nFamiliarity with MicroStrategy Architect, Developer, and Web.\nAbility to translate business needs into technical solutions.\nStrong analytical and problem-solving skills.",Information Technology,"['Data Analysis', 'Reporting', 'Sql', 'Tableau']",2025-06-12 15:24:59
Cloud & AI Engineer,IBM,6-10 Years,,Bengaluru,"Your role and responsibilities\nBack end development with GoLang\nExpertise in Kubernetes/OpenShift, Cloud service providers.\nKnowledge of Generative AI, and ability to integrate AI to applications.\nAbility to pick up new areas based on business requirements\nExcellent communication skills\nRequired education\nBachelor's Degree\nRequired technical and professional expertise\n6+ years of overall experience in backend development. Excellent understanding of system design and best practices.\n6+ years of application development with GoLang development.\nGood level of expertise in Kubernetes or OpenShift, use of Docker/Podman and Cloud service providers.\nGood level of knowledge of CNI, container native storage.\nExpertise in Version Control - Git\nExperience using cloud technologies (AWS/GCP/Azure/IBM Cloud)\nExperience with Ansible and Shell scripting\nProficient in Linux administration.\nExperience of IaC (Terraform)\nExpertise in Version Control - Git\nDesign functional DevOps application lifecycle. Good understanding of CICD pipelines such as Jenkins. Should have hands-on in writing and debugging Jenkinsfile\nExperience using build tools such as Maven, Gradle, Make, Ant\nKnowledge of AI - Pytorch, TensorFlow, Scikit,Generative AI, and ability to integrate AI functionalities to applications.\nABOUT BUSINESS UNIT\nIBM Systems helps IT leaders think differently about their infrastructure. IBM servers and storage are no longer inanimate - they can understand, reason, and learn so our clients can innovate while avoiding IT issues. Our systems power the world's most important industries and our clients are the architects of the future.Join us to help build our leading-edge technology portfoliodesigned for cognitive business and optimized for cloud computing.",Information Technology,"['Generative AI', 'Golang', 'Kubernetes', 'Terraform', 'Jenkins', 'Cloud Technologies']",2025-06-12 15:25:00
Data Engineer,Virtusa,6-8 Years,,Hyderabad,"Seeking a skilled Data Engineer to work on cloud-based data pipelines and analytics platforms. The ideal candidate will have hands-on experience in PySpark and AWS, with proficiency in designing Data Lakes and working with modern data orchestration tools.\nData Engineer to work on cloud-based data pipelines and analytics platforms\nPySpark and AWS, with proficiency in designing Data Lakes\nWorking with modern data orchestration tools\nQualification\nSeeking a skilled Data Engineer to work on cloud-based data pipelines and analytics platforms. The ideal candidate will have hands-on experience in PySpark and AWS, with proficiency in designing Data Lakes and working with modern data orchestration tools.\nData Engineer to work on cloud-based data pipelines and analytics platforms\nPySpark and AWS, with proficiency in designing Data Lakes\nworking with modern data orchestration tools",Information Technology,"['CI & CD', 'Cloudera Data platform', 'Terraform', 'Jenkins', 'Devops', 'Cloudformation', 'Docker', 'Pyspark']",2025-06-12 15:25:02
Data Engineer-Business Intelligence,IBM,3-5 Years,,Pune,"In this role, you'll work in one of our IBM Consulting Client Innovation Centers (Delivery Centers), where we deliver deep technical and industry expertise to a wide range of public and private sector clients around the world. Our delivery centers offer our clients locally based skills and technical expertise to drive innovation and adoption of new technology.\nThe IBM Client Innovation Center (CIC) is an innovative and exciting part of IBM, working as IBM Global Business Services technical delivery partner. We continually innovate for our customers, employees, and shareholders. Our technical skills range from Application Development, Testing Services, Technical Support through to Cloud and Artificial Intelligence. Your work will power IBM and its clients globally, collaborating and integrating code and processes into enterprise systems. You will have access to the latest education, tools and technology, and a limitless career path with the world's technology leader. Come to IBM and make a global impact!\nIn this role, you'll work in one of our IBM Consulting Client Innovation Centers (Delivery Centers), where we deliver deep technical and industry expertise to a wide range of public and private sector clients around the world. Our delivery centers offer our clients locally based skills and technical expertise to drive innovation and adoption of new technology.\nYour role and responsibilities\nProvide expertise in analysis, requirements gathering, design, coordination, customization, testing and support of reports, in client's environment\nDevelop and maintain a strong working relationship with business and technical members of the team\nRelentless focus on quality and continuous improvement\nPerform root cause analysis of reports issues\nDevelopment / evolutionary maintenance of the environment, performance, capability and availability\nAssisting in defining technical requirements and developing solutions\nEffective content and source-code management, troubleshooting and debugging\nRequired education\nBachelor's Degree\nPreferred education\nMaster's Degree\nRequired technical and professional expertise\nTableau Desktop Specialist, SQL - Strong understanding of SQL for Querying database\nGood to have - Python; Snowflake, Statistics, ETL experience\nExtensive knowledge on using and creating impactful visualization using Tableau\nMust have thorough understanding of SQL & advanced SQL (Joining & Relationships)\nMust have experience in working with different databases and how to blend & create relationships in Tableau\nMust have extensive knowledge in creating Custom SQL to pull desired data from databases\nTroubleshooting capabilities to debug data controls\nPreferred technical and professional experience\nTroubleshooting capabilities to debug data controls\nCapable of converting business requirements into workable model\nGood communication skills, willingness to learn new technologies, Team Player, Self-Motivated, Positive Attitude\nMust have thorough understanding of SQL & advanced SQL (Joining & Relationships)",Information Technology,"['SQL (Advanced)', 'Custom SQL', 'ETL Concepts', 'Data Troubleshooting', 'Tableau', 'Data Visualization']",2025-06-12 15:25:03
Data Engineer-Business Intelligence,IBM,5-7 Years,,Pune,"Required technical and professional expertise\n5+ years of experience with BI tools, with expertise and/or certification in at least one major BI platform Tableau preferred.\nAdvanced knowledge of SQL, including the ability to write complex stored procedures, views, and functions.\nProven capability in data storytelling and visualization, delivering actionable insights through compelling presentations.\nExcellent communication skills, with the ability to convey complex analytical findings to non-technical stakeholders in a clear, concise, and meaningful way.\n5.Identifying and analyzing industry trends, geographic variations, competitor strategies, and emerging customer behavior\nPreferred technical and professional experience\nTroubleshooting capabilities to debug Data controls Capable of converting business requirements into workable model.\nGood communication skills, willingness to learn new technologies, Team Player, Self-Motivated, Positive Attitude.\nMust have thorough understanding of SQL & advance SQL (Joining & Relationships)",Information Technology,"['snowflake', 'Tableau', 'Data Visualization', 'Sql', 'Python', 'Etl']",2025-06-12 15:25:04
Data Engineer-Business Intelligence,IBM,3-6 Years,,Pune,"our role and responsibilities\nProvide expertise in analysis, requirements gathering, design, coordination, customization, testing and support of reports, in client's environment\nDevelop and maintain a strong working relationship with business and technical members of the team\nRelentless focus on quality and continuous improvement\nPerform root cause analysis of reports issues\nDevelopment / evolutionary maintenance of the environment, performance, capability and availability.\nAssisting in defining technical requirements and developing solutions\nEffective content and source-code management, troubleshooting and debugging.\nRequired education\nBachelor's Degree\nPreferred education\nMaster's Degree\nRequired technical and professional expertise\nCognos Developer & Admin Required. Education: The resource should be full time MCA/M. Tech/B. Tech/B.E. and should preferably have relevant certifications\nExperience: The resource should have a minimum of 3 years of experience of working in the in BI DW projects in areas pertaining to reporting and visualization using cognos.\nThe resources shall have worked in at least two projects where they were involved in developing reporting/ visualization\nHe shall have good understanding of UNIX.\nShould be well conversant in English and should have excellent writing, MIS, communication, time management and multi-tasking skill\nPreferred technical and professional experience\nExperience with various cloud and integration platforms (e.g. AWS, Google, Azure)\nAgile mindset ability to process changes of priorities and requests, ownership, critical thinking\nExperience with an ETL/Data Integration tool (eg. IBM InfoSphere DataStage, Azure Data Factory, Informatica PowerCenter)\nABOUT BUSINESS UNIT\nIBM Consulting is IBM's consulting and global professional services business, with market leading capabilities in business and technology transformation. With deep expertise in many industries, we offer strategy, experience, technology, and operations services to many of the most innovative and valuable companies in the world. Our people are focused on accelerating our clients businesses through the power of collaboration. We believe in the power of technology responsibly used to help people, partners and the planet.",Information Technology,"['Reporting', 'cloud platforms', 'Cognos', 'UNIX', 'Data Visualization', 'Etl']",2025-06-12 15:25:06
Data Engineer-Data Platforms,IBM,4-5 Years,,Bengaluru,"Required technical and professional expertise\n4-7 years of experience in big data engineering, data integration, and distributed computing.\nStrong skills in Apache Spark, PySpark, Kafka, SQL, and Cloudera Data Platform (CDP).\nProficiency in Python or Scala for data processing.\nExperience with data pipeline orchestration tools (Apache Airflow, Stonebranch UDM).\nUnderstanding of data security, encryption, and compliance frameworks\nPreferred technical and professional experience\nExperience in banking or financial services data platforms.\nExposure to Denodo for data virtualization and DGraph for graph-based insights.\nFamiliarity with cloud data platforms (AWS, Azure, GCP).\nCertifications in Cloudera Data Engineering, IBM Data Engineering, or AWS Data Analytics",Information Technology,"['Sql', 'Python', 'Etl', 'Data Warehousing', 'Spark', 'Cloud Computing', 'Data Modeling']",2025-06-12 15:25:14
Data Engineer-Data Platforms-Google,IBM,0-5 Years,,Gurugram,"As an Associate Software Developer at IBM, you'll harness the power of data to unveil captivating stories and intricate patterns. You'll contribute to data gathering, storage, and both batch and real-time processing.\nCollaborating closely with diverse teams, you'll play an important role in deciding the most suitable data management systems and identifying the crucial data required for insightful analysis. As a Data Engineer, you'll tackle obstacles related to database integration and untangle complex, unstructured datasets. You'll work in one of our IBM Consulting Client Innovation Centers, delivering deep technical and industry expertise to a wide range of public and private sector clients.\nYour Role and Responsibilities\nIn this role, your responsibilities may include:\nImplementing and validating predictive models as well as creating and maintaining statistical models with a focus on big data, incorporating a variety of statistical and machine learning techniques.\nDesigning and implementing various enterprise search applications such as Elasticsearch and Splunk for client requirements.\nWorking in an Agile, collaborative environment, partnering with other scientists, engineers, consultants, and database administrators of all backgrounds and disciplines to bring analytical rigor and statistical methods to the challenges of predicting behaviors.\nBuilding teams or writing programs to cleanse and integrate data in an efficient and reusable manner, developing predictive or prescriptive models, and evaluating modeling results.\nRequired Education\nBachelor's Degree\nPreferred Education\nMaster's Degree\nRequired Technical and Professional Expertise\nDevelop/Convert the database (Hadoop to GCP) of specific objects (tables, views, procedures, functions, triggers, etc.) from one database to another database platform.\nImplement a specific Data Replication mechanism (CDC, file data transfer, bulk data transfer, etc.).\nExpose data as API.\nParticipate in the modernization roadmap journey.\nAnalyze discovery and analysis outcomes.\nLead discovery and analysis workshops/playbacks.\nIdentify application dependencies, source, and target database incompatibilities.\nAnalyze the non-functional requirements (security, HA, RTO/RPO, storage, compute, network, performance bench, etc.).\nPrepare effort estimates, WBS, staffing plan, RACI, RAID etc.\nLead the team to adopt the right tools for various migration and modernization methods.\nPreferred Technical and Professional Experience\nYou thrive on teamwork and have excellent verbal and written communication skills.\nAbility to communicate with internal and external clients to understand and define business needs, providing analytical solutions.\nAbility to communicate results to technical and non-technical audiences.",Software,"['cdc', 'Gcp', 'data engineering', 'Hadoop', 'Api', 'Elasticsearch']",2025-06-12 15:25:17
Data Engineer-Data Platforms-Google,IBM,0-5 Years,,Gurugram,"As an Associate Software Developer at IBM, you'll harness the power of data to unveil captivating stories and intricate patterns. You'll contribute to data gathering, storage, and both batch and real-time processing.\nCollaborating closely with diverse teams, you'll play an important role in deciding the most suitable data management systems and identifying the crucial data required for insightful analysis. As a Data Engineer, you'll tackle obstacles related to database integration and untangle complex, unstructured datasets. You'll work in one of our IBM Consulting Client Innovation Centers, delivering deep technical and industry expertise to a wide range of public and private sector clients.\nYour Role and Responsibilities\nIn this role, your responsibilities may include:\nImplementing and validating predictive models as well as creating and maintaining statistical models with a focus on big data, incorporating a variety of statistical and machine learning techniques.\nDesigning and implementing various enterprise search applications such as Elasticsearch and Splunk for client requirements.\nWorking in an Agile, collaborative environment, partnering with other scientists, engineers, consultants, and database administrators of all backgrounds and disciplines to bring analytical rigor and statistical methods to the challenges of predicting behaviors.\nBuilding teams or writing programs to cleanse and integrate data in an efficient and reusable manner, developing predictive or prescriptive models, and evaluating modeling results.\nRequired Education\nBachelor's Degree\nPreferred Education\nMaster's Degree\nRequired Technical and Professional Expertise\nDevelop/Convert the database (Hadoop to GCP) of specific objects (tables, views, procedures, functions, triggers, etc.) from one database to another database platform.\nImplement a specific Data Replication mechanism (CDC, file data transfer, bulk data transfer, etc.).\nExpose data as API.\nParticipate in the modernization roadmap journey.\nAnalyze discovery and analysis outcomes.\nLead discovery and analysis workshops/playbacks.\nIdentify application dependencies, source, and target database incompatibilities.\nAnalyze the non-functional requirements (security, HA, RTO/RPO, storage, compute, network, performance bench, etc.).\nPrepare effort estimates, WBS, staffing plan, RACI, RAID etc.\nLead the team to adopt the right tools for various migration and modernization methods.\nPreferred Technical and Professional Experience\nYou thrive on teamwork and have excellent verbal and written communication skills.\nAbility to communicate with internal and external clients to understand and define business needs, providing analytical solutions.\nAbility to communicate results to technical and non-technical audiences.",Software,"['cdc', 'Gcp', 'data engineering', 'Hadoop', 'Api', 'Elasticsearch']",2025-06-12 15:25:18
Business Analyst,Virtusa,8-12 Years,,Bengaluru,"Qualification\nBachelors degree in Computer Science, Information Systems, Business Administration, or a related field.\n8-12 years of experience as a Business Analyst, preferably in a technical environment.\nStrong understanding of system integration, APIs, databases, and basic programming concepts.\nProficient in tools such as JIRA, Confluence, Microsoft Excel, Visio, Lucidchart, or equivalent.\nExperience with Agile/Scrum methodologies.\nExcellent problem-solving skills and attention to detail.\nStrong verbal and written communication skills.\nGather, document, and analyze business requirements and translate them into functional and technical specifications\nCollaborate with product owners, business stakeholders, and engineering teams to ensure alignment of solutions with business goals.\nWork with QA teams to define test cases and ensure quality delivery through user acceptance testing (UAT).\nPerform gap analysis, impact analysis, and risk assessments for proposed changes and enhancements.\nAct as a liaison between business units and technical teams throughout the software development life cycle (SDLC).",Information Technology,"['Documentation', 'SDLC Repos', 'User Story Documentation', 'Requirement Analysis', 'Agile']",2025-06-12 15:25:19
Data Engineer-Data Platforms-Google,IBM,0-5 Years,,Gurugram,"n this role, you'll work at one of our IBM Consulting Client Innovation Centers (Delivery Centers). These centers are where we deliver deep technical and industry expertise to a wide range of public and private sector clients globally. Our delivery centers offer clients locally based skills and technical expertise to drive innovation and adopt new technologies.\nYour Role and Responsibilities\nAs an Associate Software Developer at IBM, you will:\nHarness the power of data to unveil captivating stories and intricate patterns.\nContribute to data gathering, storage, and both batch and real-time processing.\nCollaborate closely with diverse teams, playing an important role in deciding the most suitable data management systems and identifying the crucial data required for insightful analysis.\nAs a Data Engineer, you'll tackle obstacles related to database integration and untangle complex, unstructured data sets.\nYour responsibilities may include:\nImplementing and validating predictive models, as well as creating and maintaining statistical models with a focus on big data, incorporating a variety of statistical and machine learning techniques.\nDesigning and implementing various enterprise search applications such as Elasticsearch and Splunk for client requirements.\nWork in an Agile, collaborative environment, partnering with other scientists, engineers, consultants, and database administrators of all backgrounds and disciplines to bring analytical rigor and statistical methods to the challenges of predicting behaviors.\nBuild teams or write programs to cleanse and integrate data in an efficient and reusable manner, developing predictive or prescriptive models, and evaluating modeling results.\nRequired Education\nBachelor's Degree\nPreferred Education\nMaster's Degree\nRequired Technical and Professional Expertise\nDevelop/Convert the database (Hadoop to GCP) of specific objects (tables, views, procedures, functions, triggers, etc.) from one database to another database platform.\nImplementation of a specific Data Replication mechanism (CDC, file data transfer, bulk data transfer, etc.).\nExpose data as API.\nParticipate in the modernization roadmap journey.\nAnalyze discovery and analysis outcomes.\nLead discovery and analysis workshops/playbacks.\nIdentification of application dependencies, source, and target database incompatibilities.\nAnalyze the non-functional requirements (security, HA, RTO/RPO, storage, compute, network, performance bench, etc.).\nPrepare effort estimates, WBS, staffing plan, RACI, RAID, etc.\nLeads the team to adopt the right tools for various migration and modernization methods.\nPreferred Technical and Professional Experience\nYou thrive on teamwork and have excellent verbal and written communication skills.\nAbility to communicate with internal and external clients to understand and define business needs, providing analytical solutions.\nAbility to communicate results to technical and non-technical audiences.",Software,"['cdc', 'data engineering', 'Hadoop', 'Gcp', 'Api Development', 'Predictive Modeling']",2025-06-12 15:25:20
Data Engineer-Business Intelligence,IBM,3-5 Years,,Pune,"In this role, you'll work in one of our IBM Consulting Client Innovation Centers (Delivery Centers), where we deliver deep technical and industry expertise to a wide range of public and private sector clients around the world. Our delivery centers offer our clients locally based skills and technical expertise to drive innovation and adoption of new technology.\nThe IBM Client Innovation Center (CIC) is an innovative and exciting part of IBM, working as IBM Global Business Services technical delivery partner. We continually innovate for our customers, employees, and shareholders. Our technical skills range from Application Development, Testing Services, Technical Support through to Cloud and Artificial Intelligence. Your work will power IBM and its clients globally, collaborating and integrating code and processes into enterprise systems. You will have access to the latest education, tools and technology, and a limitless career path with the world's technology leader. Come to IBM and make a global impact!\nIn this role, you'll work in one of our IBM Consulting Client Innovation Centers (Delivery Centers), where we deliver deep technical and industry expertise to a wide range of public and private sector clients around the world. Our delivery centers offer our clients locally based skills and technical expertise to drive innovation and adoption of new technology.\nYour role and responsibilities\nProvide expertise in analysis, requirements gathering, design, coordination, customization, testing and support of reports, in client's environment\nDevelop and maintain a strong working relationship with business and technical members of the team\nRelentless focus on quality and continuous improvement\nPerform root cause analysis of reports issues\nDevelopment / evolutionary maintenance of the environment, performance, capability and availability\nAssisting in defining technical requirements and developing solutions\nEffective content and source-code management, troubleshooting and debugging\nRequired education\nBachelor's Degree\nPreferred education\nMaster's Degree\nRequired technical and professional expertise\nTableau Desktop Specialist, SQL - Strong understanding of SQL for Querying database\nGood to have - Python; Snowflake, Statistics, ETL experience\nExtensive knowledge on using and creating impactful visualization using Tableau\nMust have thorough understanding of SQL & advanced SQL (Joining & Relationships)\nMust have experience in working with different databases and how to blend & create relationships in Tableau\nMust have extensive knowledge in creating Custom SQL to pull desired data from databases\nTroubleshooting capabilities to debug data controls\nPreferred technical and professional experience\nTroubleshooting capabilities to debug data controls\nCapable of converting business requirements into workable model\nGood communication skills, willingness to learn new technologies, Team Player, Self-Motivated, Positive Attitude\nMust have thorough understanding of SQL & advanced SQL (Joining & Relationships)",Information Technology,"['SQL (Advanced)', 'Custom SQL', 'ETL Concepts', 'Data Troubleshooting', 'Tableau', 'Data Visualization']",2025-06-12 15:25:21
Data Engineer-Business Intelligence,IBM,5-7 Years,,Pune,"Required technical and professional expertise\n5+ years of experience with BI tools, with expertise and/or certification in at least one major BI platform Tableau preferred.\nAdvanced knowledge of SQL, including the ability to write complex stored procedures, views, and functions.\nProven capability in data storytelling and visualization, delivering actionable insights through compelling presentations.\nExcellent communication skills, with the ability to convey complex analytical findings to non-technical stakeholders in a clear, concise, and meaningful way.\n5.Identifying and analyzing industry trends, geographic variations, competitor strategies, and emerging customer behavior\nPreferred technical and professional experience\nTroubleshooting capabilities to debug Data controls Capable of converting business requirements into workable model.\nGood communication skills, willingness to learn new technologies, Team Player, Self-Motivated, Positive Attitude.\nMust have thorough understanding of SQL & advance SQL (Joining & Relationships)",Information Technology,"['snowflake', 'Tableau', 'Data Visualization', 'Sql', 'Python', 'Etl']",2025-06-12 15:25:22
Data Engineer-Business Intelligence,IBM,3-6 Years,,Pune,"our role and responsibilities\nProvide expertise in analysis, requirements gathering, design, coordination, customization, testing and support of reports, in client's environment\nDevelop and maintain a strong working relationship with business and technical members of the team\nRelentless focus on quality and continuous improvement\nPerform root cause analysis of reports issues\nDevelopment / evolutionary maintenance of the environment, performance, capability and availability.\nAssisting in defining technical requirements and developing solutions\nEffective content and source-code management, troubleshooting and debugging.\nRequired education\nBachelor's Degree\nPreferred education\nMaster's Degree\nRequired technical and professional expertise\nCognos Developer & Admin Required. Education: The resource should be full time MCA/M. Tech/B. Tech/B.E. and should preferably have relevant certifications\nExperience: The resource should have a minimum of 3 years of experience of working in the in BI DW projects in areas pertaining to reporting and visualization using cognos.\nThe resources shall have worked in at least two projects where they were involved in developing reporting/ visualization\nHe shall have good understanding of UNIX.\nShould be well conversant in English and should have excellent writing, MIS, communication, time management and multi-tasking skill\nPreferred technical and professional experience\nExperience with various cloud and integration platforms (e.g. AWS, Google, Azure)\nAgile mindset ability to process changes of priorities and requests, ownership, critical thinking\nExperience with an ETL/Data Integration tool (eg. IBM InfoSphere DataStage, Azure Data Factory, Informatica PowerCenter)\nABOUT BUSINESS UNIT\nIBM Consulting is IBM's consulting and global professional services business, with market leading capabilities in business and technology transformation. With deep expertise in many industries, we offer strategy, experience, technology, and operations services to many of the most innovative and valuable companies in the world. Our people are focused on accelerating our clients businesses through the power of collaboration. We believe in the power of technology responsibly used to help people, partners and the planet.",Information Technology,"['Reporting', 'cloud platforms', 'Cognos', 'UNIX', 'Data Visualization', 'Etl']",2025-06-12 15:25:23
Data Engineer,Virtusa,6-8 Years,,Hyderabad,"Seeking a skilled Data Engineer to work on cloud-based data pipelines and analytics platforms. The ideal candidate will have hands-on experience in PySpark and AWS, with proficiency in designing Data Lakes and working with modern data orchestration tools.\nData Engineer to work on cloud-based data pipelines and analytics platforms\nPySpark and AWS, with proficiency in designing Data Lakes\nWorking with modern data orchestration tools\nQualification\nSeeking a skilled Data Engineer to work on cloud-based data pipelines and analytics platforms. The ideal candidate will have hands-on experience in PySpark and AWS, with proficiency in designing Data Lakes and working with modern data orchestration tools.\nData Engineer to work on cloud-based data pipelines and analytics platforms\nPySpark and AWS, with proficiency in designing Data Lakes\nworking with modern data orchestration tools",Information Technology,"['CI & CD', 'Cloudera Data platform', 'Terraform', 'Jenkins', 'Devops', 'Cloudformation', 'Docker', 'Pyspark']",2025-06-12 15:25:25
Data Engineer-Data Modelling,IBM,0-5 Years,,Pune,"In this role, you'll work in one of our IBM Consulting Client Innovation Centers (Delivery Centers), where we deliver deep technical and industry expertise to a wide range of public and private sector clients around the world. Our delivery centers offer our clients locally based skills and technical expertise to drive innovation and adoption of new technology.\nYour role and responsibilities\nTranslates business needs into a data model, providing expertise on data modeling tools and techniques for designing data models for applications and related systems.\nSkills include logical and physical data modeling, and knowledge of ERWin, MDM, and/or ETL.\nData modeling is a process used to define and analyze data requirements needed to support the business processes within the scope of corresponding information systems in organizations\nRequired education\nBachelor's Degree\nPreferred education\nMaster's Degree\nRequired technical and professional expertise\nTranslates business needs into a data model, providing expertise on data modeling tools and techniques for designing data models for applications and related systems.\nSkills include logical and physical data modeling, and knowledge of ERWin, MDM, and/or ETL.\nData modeling is a process used to define and analyze data requirements needed to support the business processes within the scope of corresponding information systems in organizations.\nTherefore, the process of data modeling involves professional data modelers working closely with business stakeholders, as well as potential users of the information system.\nThere are three different types of data models produced while progressing from requirements to the actual database to be used for the information system.\nPreferred technical and professional experience\nTranslates business needs into a data model, providing expertise on data modeling tools and techniques for designing data models for applications and related systems.\nSkills include logical and physical data modeling, and knowledge of ERWin, MDM, and/or ETL.\nData modeling is a process used to define and analyze data requirements needed to support the business processes within the scope of corresponding information systems in organizations.",Software,"['MDM', 'Logical modeling', 'physical modeling', 'Data Modeling', 'Erwin', 'Etl']",2025-06-12 15:25:26
